flight_date,from,to,avg_weeks,target,std_weeks,is_holiday,day_of_year,distance_to_New Year's Day,"distance_to_Birthday of Martin Luther King, Jr.",distance_to_Washington's Birthday,distance_to_Memorial Day,distance_to_Juneteenth National Independence Day,distance_to_Independence Day,distance_to_Labor Day,distance_to_Columbus Day,distance_to_Veterans Day,distance_to_Thanksgiving Day,distance_to_Christmas Day,distance_to_next_holiday,distance_to_previous_holiday,path_distance,from_in_degree,from_out_degree,to_in_degree,to_out_degree,ATL,BOS,CLT,DEN,DFW,DTW,EWR,IAH,JFK,LAS,LAX,LGA,MCO,MIA,MSP,ORD,PHL,PHX,SEA,SFO
2012-07-16,MCO,EWR,15.7142857143,10.6559731546,11.391540535299999,False,198,169,-180,-149,-49,-27,-12,50,87,118,132,162,47,12,1510.8818234426892,10.80192431511827,10.89196124165143,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
2012-03-07,DEN,MSP,8.13333333333,10.704574621699999,6.54508175947,False,67,-66,-49,-18,82,104,119,181,-148,-117,-103,-73,79,15,1092.352466433747,10.740916817018693,10.74298222432765,10.920556887948626,10.895829598376196,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-12-01,SEA,LAX,10.5789473684,10.961834729200001,9.032753914219999,False,335,31,48,79,179,-165,-150,-88,-51,-20,-6,24,24,3,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-07-19,DEN,LAS,12.3076923077,10.4819113497,8.67534082682,False,201,166,-183,-152,-52,-30,-15,47,84,115,129,159,44,15,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-08,SFO,EWR,16.7666666667,10.5677483926,12.433778612100001,False,221,146,163,-172,-72,-50,-35,27,64,95,109,139,24,35,4118.400577733478,11.293030075679182,11.305858815252616,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-07-17,ATL,LAX,11.8636363636,11.4467121486,8.41368191044,False,199,168,-181,-150,-50,-28,-13,49,86,117,131,161,46,13,3125.776526360192,10.986705272120973,11.05876539475933,11.511861025399389,11.51684866108158,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-06-19,EWR,MCO,14.0,10.6559731546,11.0084142902,True,171,-170,-153,-122,-22,0,15,77,114,145,159,-177,0,0,1510.8818234426892,10.882423693567391,10.833789151901911,10.80192431511827,10.89196124165143,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-16,LAX,SFO,15.0344827586,12.87157256,11.9148249751,False,290,77,94,125,-141,-119,-104,-42,-5,26,40,70,26,2,543.189278739235,11.511861025399389,11.51684866108158,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
2012-04-12,LAX,EWR,8.588235294119999,11.0184314401,5.87429595281,False,103,-102,-85,-54,46,68,83,145,182,-153,-139,-109,43,51,3941.010291289658,11.511861025399389,11.51684866108158,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-10-25,ORD,PHL,11.619047619000002,11.850746066400001,9.04143899209,False,298,68,85,116,-150,-128,-113,-51,-14,17,31,61,17,11,1088.3236698576663,11.39706514536843,11.387552460182754,10.83509569046346,10.800228508121956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
2012-04-08,ATL,MCO,11.4782608696,10.0504881198,9.17441880853,False,99,-98,-81,-50,50,72,87,149,-180,-149,-135,-105,47,47,650.7363446314483,10.986705272120973,11.05876539475933,10.80192431511827,10.89196124165143,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-02-24,ORD,MSP,11.3,11.608650558099999,9.476286192389999,False,55,-54,-37,-6,94,116,131,-173,-136,-105,-91,-61,91,3,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2011-11-24,DEN,ORD,10.1764705882,8.28543688267,7.307832220619999,True,328,38,55,86,-180,-158,-143,-81,-44,-13,1,31,31,13,1426.0220157520112,10.740916817018693,10.74298222432765,11.39706514536843,11.387552460182754,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-04,EWR,ATL,8.736842105260001,11.458757243800001,6.942958905439999,False,156,-155,-138,-107,-7,15,30,92,129,160,174,-162,15,4,1199.316353924153,10.882423693567391,10.833789151901911,10.986705272120973,11.05876539475933,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-12,PHL,MCO,12.916666666700001,10.297390745700001,9.08853394533,True,285,81,98,129,-137,-115,-100,-38,-1,30,44,74,30,35,1388.5554903516613,10.83509569046346,10.800228508121956,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
2012-04-28,PHL,MCO,15.8965517241,10.0074151716,11.998049923699998,False,119,-118,-101,-70,30,52,67,129,166,-169,-155,-125,27,67,1388.5554903516613,10.83509569046346,10.800228508121956,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
2012-11-04,MSP,DEN,8.76470588235,9.981085664830001,8.76448381085,False,309,58,75,106,-160,-138,-123,-61,-24,7,21,51,7,21,1092.352466433747,10.920556887948626,10.895829598376196,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2012-09-12,SEA,SFO,11.55,11.645219881900001,10.1694847978,False,256,111,128,159,-107,-85,-70,-8,29,60,74,104,26,5,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2012-05-27,ATL,PHL,9.65,10.686497170800001,6.17529031919,True,148,-147,-130,-99,1,23,38,100,137,168,182,-154,23,96,1071.592953109364,10.986705272120973,11.05876539475933,10.83509569046346,10.800228508121956,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-24,ATL,PHL,9.78947368421,12.073649191300001,6.6714894836,False,297,69,86,117,-149,-127,-112,-50,-13,18,32,62,18,10,1071.592953109364,10.986705272120973,11.05876539475933,10.83509569046346,10.800228508121956,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-11,SFO,LAS,12.8076923077,10.9566033772,8.148713914570001,False,254,112,129,160,-106,-84,-69,-7,30,61,75,105,27,4,664.8915200252193,11.293030075679182,11.305858815252616,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
2012-06-26,LGA,BOS,5.07692307692,13.008977858,3.77406806292,False,178,-177,-160,-129,-29,-7,8,70,107,138,152,182,8,7,296.6920229885085,11.405018795317423,11.411122537569854,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-04-19,LAX,JFK,15.969696969700001,13.5129710324,10.9615374392,False,110,-109,-92,-61,39,61,76,138,175,-160,-146,-116,36,58,3974.196710879194,11.511861025399389,11.51684866108158,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0
2011-09-18,LAS,ORD,13.6785714286,11.3935986251,8.51166333324,False,261,105,122,153,-113,-91,-76,-14,23,54,68,98,20,11,2431.692848117438,10.802143255290838,10.858821650818184,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2012-04-21,SFO,DFW,9.61111111111,10.1418860666,7.5470203617,False,112,-111,-94,-63,37,59,74,136,173,-162,-148,-118,34,60,2351.941032649594,11.293030075679182,11.305858815252616,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2011-12-30,LAX,LAS,16.6470588235,11.8114129581,11.622554752100001,False,364,2,19,50,150,172,-179,-117,-80,-49,-35,-5,2,5,379.9942734236418,11.511861025399389,11.51684866108158,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
2012-07-16,EWR,SFO,12.380952380999998,11.242593286500002,11.3818987453,False,198,169,-180,-149,-49,-27,-12,50,87,118,132,162,47,12,4118.400577733478,10.882423693567391,10.833789151901911,11.293030075679182,11.305858815252616,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-09,ORD,LAS,14.153846153800002,11.0234924357,10.4830999526,False,253,114,131,162,-104,-82,-67,-5,32,63,77,107,29,2,2431.692848117438,11.39706514536843,11.387552460182754,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0
2012-09-26,DEN,DFW,12.0476190476,11.5100719832,10.846548716,False,270,97,114,145,-121,-99,-84,-22,15,46,60,90,12,19,1032.0980058772266,10.740916817018693,10.74298222432765,11.180310941123327,11.050228394602799,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-28,SFO,SEA,11.0,11.723234044200002,8.38830354503,False,180,-179,-162,-131,-31,-9,6,68,105,136,150,180,6,9,1093.0595602394146,11.293030075679182,11.305858815252616,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2012-02-05,ORD,EWR,7.0588235294100015,10.7924233148,4.9556859797,False,36,-35,-18,13,113,135,150,-154,-117,-86,-72,-42,10,15,1154.4536331215895,11.39706514536843,11.387552460182754,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
2011-12-20,ATL,MIA,14.7586206897,10.8320449272,10.9370117766,False,354,12,29,60,160,182,-169,-107,-70,-39,-25,5,5,22,959.0645602676874,10.986705272120973,11.05876539475933,10.749204535934668,10.64910414072656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-03,DFW,ORD,14.5,10.7460861298,12.289974705499999,False,185,182,-167,-136,-36,-14,1,63,100,131,145,175,1,14,1290.645304960658,11.180310941123327,11.050228394602799,11.39706514536843,11.387552460182754,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-27,IAH,ORD,11.052631578900002,11.1551924865,9.03372498665,False,118,-117,-100,-69,31,53,68,130,167,-168,-154,-124,28,66,1490.651882721693,10.634308645941415,10.77456439726534,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-25,DFW,LGA,10.0,9.91816485237,6.727789971059999,False,56,-55,-38,-7,93,115,130,-174,-137,-106,-92,-62,90,4,2231.359615489,11.180310941123327,11.050228394602799,11.405018795317423,11.411122537569854,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-05-21,EWR,LAX,10.25,11.470725043699998,7.635615992110001,False,142,-141,-124,-93,7,29,44,106,143,174,-178,-148,4,90,3941.010291289658,10.882423693567391,10.833789151901911,11.511861025399389,11.51684866108158,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-27,SEA,ORD,11.15,9.511127243230002,8.4993807824,False,301,66,83,114,-152,-130,-115,-53,-16,15,29,59,15,13,2761.7516243497034,10.911269061769707,10.824439597932692,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
2012-08-09,ORD,EWR,13.538461538499998,12.1717546803,9.16615849407,False,222,145,162,-173,-73,-51,-36,26,63,94,108,138,23,36,1154.4536331215895,11.39706514536843,11.387552460182754,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-08-10,DFW,ATL,9.29411764706,11.8829016174,7.15685603008,False,223,144,161,-174,-74,-52,-37,25,62,93,107,137,22,37,1174.5318236036762,11.180310941123327,11.050228394602799,10.986705272120973,11.05876539475933,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,ATL,LGA,10.6363636364,12.4337127796,8.07433001523,False,251,115,132,163,-103,-81,-66,-4,33,64,78,108,30,1,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-02-09,DEN,LAX,13.086956521700001,11.3431908064,10.0946117197,False,40,-39,-22,9,109,131,146,-158,-121,-90,-76,-46,6,19,1385.1392038077984,10.740916817018693,10.74298222432765,11.511861025399389,11.51684866108158,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-11-23,SEA,SFO,13.84,11.0031655233,9.99032865659,True,327,39,56,87,-179,-157,-142,-80,-43,-12,2,32,32,12,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2012-11-07,DEN,ORD,10.9411764706,10.8432124801,11.5513559174,False,312,55,72,103,-163,-141,-126,-64,-27,4,18,48,4,24,1426.0220157520112,10.740916817018693,10.74298222432765,11.39706514536843,11.387552460182754,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-06,PHL,BOS,10.5,11.6049538756,7.725054730439999,True,249,117,134,165,-101,-79,-64,-2,35,66,80,110,32,64,450.14197587925264,10.83509569046346,10.800228508121956,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2011-11-30,MIA,ATL,13.291666666700001,10.8980686629,9.53473816547,False,334,32,49,80,180,-164,-149,-87,-50,-19,-5,25,25,2,959.0645602676874,10.749204535934668,10.64910414072656,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2012-04-22,ATL,MSP,11.9545454545,10.7693986302,9.74668330756,False,113,-112,-95,-64,36,58,73,135,172,-163,-149,-119,33,61,1459.7181270186945,10.986705272120973,11.05876539475933,10.920556887948626,10.895829598376196,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-12-09,ORD,DFW,12.652173913,12.466638805799999,9.527990800569999,False,343,23,40,71,171,-173,-158,-96,-59,-28,-14,16,16,11,1290.645304960658,11.39706514536843,11.387552460182754,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-05-11,LGA,ATL,11.7272727273,12.588458026500001,9.07734919447,False,132,-131,-114,-83,17,39,54,116,153,-182,-168,-138,14,80,1224.8675556123214,11.405018795317423,11.411122537569854,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-01-28,DFW,ORD,10.05,10.3048357686,7.1338702864,False,28,-27,-10,21,121,143,158,-146,-109,-78,-64,-34,18,7,1290.645304960658,11.180310941123327,11.050228394602799,11.39706514536843,11.387552460182754,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-01,SFO,LAX,14.3666666667,12.012209139600001,10.1045682169,False,183,-182,-165,-134,-34,-12,3,65,102,133,147,177,3,12,543.189278739235,11.293030075679182,11.305858815252616,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
2012-02-16,LAX,ATL,14.724137931,11.8860868884,9.72440432154,True,47,-46,-29,2,102,124,139,-165,-128,-97,-83,-53,99,26,3125.776526360192,11.511861025399389,11.51684866108158,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-11-08,BOS,PHL,7.0588235294100015,12.277898586600001,4.9556859797,False,312,54,71,102,-164,-142,-127,-65,-28,3,17,47,3,25,450.14197587925264,10.976367620132233,11.075587891139088,10.83509569046346,10.800228508121956,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-31,EWR,BOS,11.5555555556,7.66668008984,7.62520759387,False,365,1,18,49,149,171,-180,-118,-81,-50,-36,-6,1,6,322.30617955799113,10.882423693567391,10.833789151901911,10.976367620132233,11.075587891139088,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-05,ORD,MSP,8.88888888889,12.4408174578,7.568424258169999,False,339,27,44,75,175,-169,-154,-92,-55,-24,-10,20,20,7,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2012-04-24,MIA,ATL,11.5217391304,10.8151672034,10.317106558899999,False,115,-114,-97,-66,34,56,71,133,170,-165,-151,-121,31,63,959.0645602676874,10.749204535934668,10.64910414072656,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2012-04-01,ATL,LGA,9.1,11.9113750827,6.904613255680001,False,92,-91,-74,-43,57,79,94,156,-173,-142,-128,-98,54,40,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-14,ORD,DEN,9.0,9.07783373827,6.2591110062199995,False,105,-104,-87,-56,44,66,81,143,180,-155,-141,-111,41,53,1426.0220157520112,11.39706514536843,11.387552460182754,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-08-27,LAX,SFO,15.870967741900001,12.719165170999998,11.7380916549,False,240,127,144,175,-91,-69,-54,8,45,76,90,120,5,54,543.189278739235,11.511861025399389,11.51684866108158,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
2012-11-04,JFK,SFO,13.1153846154,11.8797108967,10.2306477726,False,309,58,75,106,-160,-138,-123,-61,-24,7,21,51,7,21,4151.78626192503,11.641953222951795,11.432985714932439,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
2012-02-04,ATL,LAX,14.172413793099999,10.6498079399,10.704034504800001,False,35,-34,-17,14,114,136,151,-153,-116,-85,-71,-41,11,14,3125.776526360192,10.986705272120973,11.05876539475933,11.511861025399389,11.51684866108158,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-12-27,PHL,MCO,17.0625,10.420083286799999,11.793758600899999,False,361,5,22,53,153,175,-176,-114,-77,-46,-32,-2,5,2,1388.5554903516613,10.83509569046346,10.800228508121956,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
2012-05-09,ATL,LGA,9.1,12.5307966326,6.89698637469,False,130,-129,-112,-81,19,41,56,118,155,-180,-166,-136,16,78,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-11,LAX,LAS,14.9642857143,11.9019321474,11.053680945,False,11,-10,7,38,138,160,175,-129,-92,-61,-47,-17,4,10,379.9942734236418,11.511861025399389,11.51684866108158,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
2012-07-19,LAS,SFO,13.846153846199998,11.1971038178,10.9897854672,False,201,166,-183,-152,-52,-30,-15,47,84,115,129,159,44,15,664.8915200252193,10.802143255290838,10.858821650818184,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
2012-01-22,CLT,ATL,7.4375,10.6123824213,6.25,False,22,-21,-4,27,127,149,164,-140,-103,-72,-58,-28,24,1,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-20,LAX,ATL,14.6785714286,11.3685650176,11.6906216653,False,233,134,151,182,-84,-62,-47,15,52,83,97,127,12,47,3125.776526360192,11.511861025399389,11.51684866108158,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2012-02-22,ATL,LGA,10.5238095238,12.4337127796,8.26812583128,False,53,-52,-35,-4,96,118,133,-171,-134,-103,-89,-59,93,1,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-05-17,DEN,SEA,13.5555555556,10.91421574,8.82449969527,False,138,-137,-120,-89,11,33,48,110,147,178,-174,-144,8,86,1645.0658311574027,10.740916817018693,10.74298222432765,10.911269061769707,10.824439597932692,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-02-20,BOS,SFO,7.666666666669999,11.260482879400001,5.93616839705,True,51,-50,-33,-2,98,120,135,-169,-132,-101,-87,-57,95,30,4341.241632161183,10.976367620132233,11.075587891139088,11.293030075679182,11.305858815252616,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-11-17,ORD,DTW,8.63157894737,11.8733130319,6.64338038381,False,321,45,62,93,-173,-151,-136,-74,-37,-6,8,38,5,6,376.3886323781449,11.39706514536843,11.387552460182754,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-08-29,SFO,LAX,15.870967741900001,12.659166322799999,12.035342220499999,False,242,125,142,173,-93,-71,-56,6,43,74,88,118,3,56,543.189278739235,11.293030075679182,11.305858815252616,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
2011-09-06,DTW,ORD,8.823529411760001,11.3389280028,6.28724198395,True,249,117,134,165,-101,-79,-64,-2,35,66,80,110,32,64,376.3886323781449,10.653095528420538,10.634797460865515,11.39706514536843,11.387552460182754,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-12-10,SEA,LAX,11.347826087,10.3048357686,7.352233400019999,False,344,22,39,70,170,-174,-159,-97,-60,-29,-15,15,15,12,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-09-11,LAS,DEN,11.916666666700001,10.5741904569,7.82369125973,False,255,112,129,160,-106,-84,-69,-7,30,61,75,105,27,4,1009.3646188609899,10.802143255290838,10.858821650818184,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2011-12-22,DFW,PHL,9.75,9.55606859269,9.636735270139999,False,356,10,27,58,158,180,-171,-109,-72,-41,-27,3,3,24,2092.876657597348,11.180310941123327,11.050228394602799,10.83509569046346,10.800228508121956,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-23,CLT,LGA,11.052631578900002,11.442679767000001,10.1460100763,False,236,131,148,179,-87,-65,-50,12,49,80,94,124,9,50,874.9278460998839,10.637333582755277,10.52887259422674,11.405018795317423,11.411122537569854,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-11-11,DEN,DFW,9.94117647059,10.8598394172,10.0403597311,True,316,51,68,99,-167,-145,-130,-68,-31,0,14,44,0,0,1032.0980058772266,10.740916817018693,10.74298222432765,11.180310941123327,11.050228394602799,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-12,DEN,SFO,9.066666666669999,11.548605911,8.81124822248,False,72,-71,-54,-23,77,99,114,176,-153,-122,-108,-78,74,20,1552.7748305694504,10.740916817018693,10.74298222432765,11.293030075679182,11.305858815252616,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-03-10,JFK,SFO,12.8636363636,11.8147225877,10.8201551549,False,70,-69,-52,-21,79,101,116,178,-151,-120,-106,-76,76,18,4151.78626192503,11.641953222951795,11.432985714932439,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
2012-06-27,LAX,SEA,11.1304347826,11.540962557,9.73888339608,False,179,-178,-161,-130,-30,-8,7,69,106,137,151,181,7,8,1536.9096838729724,11.511861025399389,11.51684866108158,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2012-02-15,LGA,ATL,7.0625,12.4146335774,5.47075558462,True,46,-45,-28,3,103,125,140,-164,-127,-96,-82,-52,0,25,1224.8675556123214,11.405018795317423,11.411122537569854,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-01-05,DEN,SFO,12.961538461500002,10.5741904569,10.4325673513,False,5,-4,13,44,144,166,181,-123,-86,-55,-41,-11,10,4,1552.7748305694504,10.740916817018693,10.74298222432765,11.293030075679182,11.305858815252616,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-11-22,CLT,ATL,11.1904761905,10.221258715700001,8.39415896692,True,326,40,57,88,-178,-156,-141,-79,-42,-11,3,33,0,11,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-21,ORD,LAS,11.76,11.238093946,8.53072876918,False,142,-141,-124,-93,7,29,44,106,143,174,-178,-148,4,90,2431.692848117438,11.39706514536843,11.387552460182754,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0
2012-04-24,EWR,SFO,14.0,10.5417552784,12.6419216031,False,115,-114,-97,-66,34,56,71,133,170,-165,-151,-121,31,63,4118.400577733478,10.882423693567391,10.833789151901911,11.293030075679182,11.305858815252616,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-01,ORD,SFO,13.5769230769,10.4340010809,9.4113679215,True,245,122,139,170,-96,-74,-59,3,40,71,85,115,0,59,2963.963188844591,11.39706514536843,11.387552460182754,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
2012-03-15,SFO,LAS,12.2380952381,10.4546849427,10.3725829083,False,75,-74,-57,-26,74,96,111,173,-156,-125,-111,-81,71,23,664.8915200252193,11.293030075679182,11.305858815252616,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
2012-01-26,ATL,LGA,7.5,12.2958682099,6.12100209661,False,26,-25,-8,23,123,145,160,-144,-107,-76,-62,-32,20,5,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
